metric,source_index,architecture,seed,run_label,error,run_mean,run_sample_std,std_above_run_mean,is_ge_outlier_sigma
force_rmse,4707565,L4N3,101,L4N3 s101,9.601966214898477,0.8257259389713092,1.1601534754277159,7.564723514439859,True
force_rmse,4707565,L4N3,202,L4N3 s202,6.789170487715142,0.7987275902263791,1.2491149539856543,4.795749885448543,True
force_rmse,4707565,L4N3,303,L4N3 s303,8.992119055672276,0.8081150269731313,1.0942569696426558,7.479051315863896,True
force_rmse,4707565,L4N3,1776,L4N3 s1776,3.860128968235455,0.7893848742178087,1.2645035356073908,2.428418748977754,True
force_rmse,4707565,L4N4,0,L4N4 s0,9.281673232257964,0.6998088506690505,1.0027711299909015,8.558148639228156,True
force_rmse,4707565,L4N4,7,L4N4 s7,8.482745942573713,0.7121068102430937,1.0548637193503148,7.366486295610315,True
force_rmse,4707565,L4N4,42,L4N4 s42,13.833187914366109,0.7284919982471453,1.294255059768757,10.125280807061603,True
force_rmse,4707565,L4N4,1776,L4N4 s1776,5.751905990868367,0.7028454213925167,2.376875554184212,2.1242427103882524,True
force_rmse,5550185,L3N4,0,L3N4 s0,3.7046843398436815,0.7487737191471382,1.062059810771518,2.7831865877207655,True
force_rmse,5550185,L3N4,1,L3N4 s1,3.602807812761029,0.7759377503699537,2.727832319847768,1.036306389444361,False
force_rmse,5550185,L3N4,7,L3N4 s7,1.848542637727088,0.7593240561979255,1.803635935018513,0.6039015748031115,False
force_rmse,5550185,L3N4,42,L3N4 s42,3.1081812259129435,3.06855626350397,635.9190477885116,6.231133120917594e-05,False
force_rmse,5550185,L3N4,101,L3N4 s101,2.9477609669359754,0.7459622809873312,1.2523542465365345,1.7581276959277767,False
force_rmse,5550185,L3N4,202,L3N4 s202,3.1417039236401223,0.8431210359313008,7.652568671926223,0.30036749570654253,False
force_rmse,5550185,L3N5,0,L3N5 s0,4.318784792130024,0.9302972736635371,1.2755249187294415,2.6565435678369815,True
force_rmse,5550185,L3N5,1,L3N5 s1,3.656764546874948,0.77667101360709,1.0342250207399561,2.7847842350664074,True
force_rmse,5550185,L3N5,2,L3N5 s2,3.184922543186911,0.8995919849183872,2.005835693119988,1.139340857333032,False
force_rmse,5550185,L3N5,3,L3N5 s3,3.678649715137648,1.3426306001985093,150.97216563344338,0.015473177490286084,False
force_rmse,5550185,L3N5,4,L3N5 s4,4.715152641053313,0.767989277423989,1.1236320753312905,3.5128610603836194,True
force_rmse,5550185,L3N5,7,L3N5 s7,3.062015489856522,0.8156407186690648,2.715445565417085,0.8272582591219869,False
force_rmse,5550185,L3N5,42,L3N5 s42,3.391952049230716,0.7763728265238862,1.0743564989113195,2.4345542893418353,True
force_rmse,5550185,L3N5,1776,L3N5 s1776,3185.393615054313,0.8445330250675972,11.79982220048153,269.88110735255736,True
force_rmse,5550185,L4N3,7,L4N3 s7,2.92984889149254,0.7753723255357129,1.0564935853803457,2.03927084439533,True
force_rmse,5550185,L4N3,42,L4N3 s42,4.184967789371044,0.809886800124928,2.047969306208862,1.6480134633921655,False
force_rmse,5550185,L4N3,101,L4N3 s101,1.6778960623684842,0.8257259389713092,1.1601534754277159,0.7345322334038641,False
force_rmse,5550185,L4N3,202,L4N3 s202,2.5166860683317585,0.7987275902263791,1.2491149539856543,1.3753405742391822,False
force_rmse,5550185,L4N3,303,L4N3 s303,5.1378166728131065,0.8081150269731313,1.0942569696426558,3.956750348370088,True
force_rmse,5550185,L4N3,1776,L4N3 s1776,3.635942170233296,0.7893848742178087,1.2645035356073908,2.2511264032553093,True
force_rmse,5550185,L4N4,0,L4N4 s0,4.094262303301253,0.6998088506690505,1.0027711299909015,3.3850729753887125,True
force_rmse,5550185,L4N4,7,L4N4 s7,3.404919440472697,0.7121068102430937,1.0548637193503148,2.552758788488899,True
force_rmse,5550185,L4N4,42,L4N4 s42,2.62461309482133,0.7284919982471453,1.294255059768757,1.465028923211598,False
force_rmse,5550185,L4N4,1776,L4N4 s1776,2.393432953209399,0.7028454213925167,2.376875554184212,0.7112646385044435,False
force_rmse,7140304,L3N4,0,L3N4 s0,0.4938918018076262,0.7487737191471382,1.062059810771518,-0.23998828950542503,False
